date,year,month_num,month_name,year_month,week_of_year,dow_num,day_of_week,scenario,available_fte,required_fte,staffing_gap,coverage_pct,risk_level
2026-06-21,2026,6,June,2026-June,25,6,Sunday,attrition,61.2,51.94,9.26,117.83,Surplus
2026-06-22,2026,6,June,2026-June,26,0,Monday,baseline,77.43,114.29,-36.86,67.75,Critical
2026-06-22,2026,6,June,2026-June,26,0,Monday,hiring,89.04,114.29,-25.25,77.91,High Risk
2026-06-22,2026,6,June,2026-June,26,0,Monday,attrition,65.82,114.29,-48.47,57.59,Critical
2026-06-23,2026,6,June,2026-June,26,1,Tuesday,baseline,77.43,109.09,-31.66,70.98,Critical
2026-06-23,2026,6,June,2026-June,26,1,Tuesday,hiring,89.04,109.09,-20.05,81.62,High Risk
2026-06-23,2026,6,June,2026-June,26,1,Tuesday,attrition,65.82,109.09,-43.27,60.34,Critical
2026-06-24,2026,6,June,2026-June,26,2,Wednesday,baseline,77.43,100.86,-23.43,76.77,High Risk
2026-06-24,2026,6,June,2026-June,26,2,Wednesday,hiring,89.04,100.86,-11.82,88.28,Moderate Risk
2026-06-24,2026,6,June,2026-June,26,2,Wednesday,attrition,65.82,100.86,-35.04,65.26,Critical
2026-06-25,2026,6,June,2026-June,26,3,Thursday,baseline,77.43,95.33,-17.9,81.22,High Risk
2026-06-25,2026,6,June,2026-June,26,3,Thursday,hiring,89.04,95.33,-6.29,93.4,Moderate Risk
2026-06-25,2026,6,June,2026-June,26,3,Thursday,attrition,65.82,95.33,-29.51,69.04,Critical
2026-06-26,2026,6,June,2026-June,26,4,Friday,baseline,77.43,87.42,-9.99,88.57,Moderate Risk
2026-06-26,2026,6,June,2026-June,26,4,Friday,hiring,89.04,87.42,1.62,101.85,Low Risk
2026-06-26,2026,6,June,2026-June,26,4,Friday,attrition,65.82,87.42,-21.6,75.29,High Risk
2026-06-27,2026,6,June,2026-June,26,5,Saturday,baseline,77.43,69.7,7.73,111.09,Surplus
2026-06-27,2026,6,June,2026-June,26,5,Saturday,hiring,89.04,69.7,19.34,127.75,Surplus
2026-06-27,2026,6,June,2026-June,26,5,Saturday,attrition,65.82,69.7,-3.88,94.43,Moderate Risk
2026-06-28,2026,6,June,2026-June,26,6,Sunday,baseline,77.43,52.0,25.43,148.9,Surplus
2026-06-28,2026,6,June,2026-June,26,6,Sunday,hiring,89.04,52.0,37.04,171.23,Surplus
2026-06-28,2026,6,June,2026-June,26,6,Sunday,attrition,65.82,52.0,13.82,126.58,Surplus
2026-06-29,2026,6,June,2026-June,27,0,Monday,baseline,62.43,114.33,-51.9,54.61,Critical
2026-06-29,2026,6,June,2026-June,27,0,Monday,hiring,71.79,114.33,-42.54,62.79,Critical
2026-06-29,2026,6,June,2026-June,27,0,Monday,attrition,53.07,114.33,-61.26,46.42,Critical
2026-06-30,2026,6,June,2026-June,27,1,Tuesday,baseline,62.43,109.14,-46.71,57.2,Critical
2026-06-30,2026,6,June,2026-June,27,1,Tuesday,hiring,71.79,109.14,-37.35,65.78,Critical
2026-06-30,2026,6,June,2026-June,27,1,Tuesday,attrition,53.07,109.14,-56.07,48.63,Critical
2026-07-01,2026,7,July,2026-July,27,2,Wednesday,baseline,62.43,85.38,-22.95,73.12,Critical
2026-07-01,2026,7,July,2026-July,27,2,Wednesday,hiring,71.79,85.38,-13.59,84.08,High Risk
2026-07-01,2026,7,July,2026-July,27,2,Wednesday,attrition,53.07,85.38,-32.31,62.16,Critical
2026-07-02,2026,7,July,2026-July,27,3,Thursday,baseline,62.43,79.89,-17.46,78.14,High Risk
2026-07-02,2026,7,July,2026-July,27,3,Thursday,hiring,71.79,79.89,-8.1,89.86,Moderate Risk
2026-07-02,2026,7,July,2026-July,27,3,Thursday,attrition,53.07,79.89,-26.82,66.43,Critical
2026-07-03,2026,7,July,2026-July,27,4,Friday,baseline,62.43,72.0,-9.57,86.71,Moderate Risk
2026-07-03,2026,7,July,2026-July,27,4,Friday,hiring,71.79,72.0,-0.21,99.71,Low Risk
2026-07-03,2026,7,July,2026-July,27,4,Friday,attrition,53.07,72.0,-18.93,73.71,Critical
2026-07-04,2026,7,July,2026-July,27,5,Saturday,baseline,62.43,54.34,8.09,114.89,Surplus
2026-07-04,2026,7,July,2026-July,27,5,Saturday,hiring,71.79,54.34,17.45,132.11,Surplus
2026-07-04,2026,7,July,2026-July,27,5,Saturday,attrition,53.07,54.34,-1.27,97.66,Low Risk
2026-07-05,2026,7,July,2026-July,27,6,Sunday,baseline,62.43,36.71,25.72,170.06,Surplus
2026-07-05,2026,7,July,2026-July,27,6,Sunday,hiring,71.79,36.71,35.08,195.56,Surplus
2026-07-05,2026,7,July,2026-July,27,6,Sunday,attrition,53.07,36.71,16.36,144.57,Surplus
2026-07-06,2026,7,July,2026-July,28,0,Monday,baseline,57.14,98.81,-41.67,57.83,Critical
2026-07-06,2026,7,July,2026-July,28,0,Monday,hiring,65.71,98.81,-33.1,66.5,Critical
2026-07-06,2026,7,July,2026-July,28,0,Monday,attrition,48.57,98.81,-50.24,49.15,Critical
2026-07-07,2026,7,July,2026-July,28,1,Tuesday,baseline,57.14,93.63,-36.49,61.03,Critical
2026-07-07,2026,7,July,2026-July,28,1,Tuesday,hiring,65.71,93.63,-27.92,70.18,Critical
2026-07-07,2026,7,July,2026-July,28,1,Tuesday,attrition,48.57,93.63,-45.06,51.87,Critical
2026-07-08,2026,7,July,2026-July,28,2,Wednesday,baseline,57.14,85.44,-28.3,66.88,Critical
2026-07-08,2026,7,July,2026-July,28,2,Wednesday,hiring,65.71,85.44,-19.73,76.91,High Risk
2026-07-08,2026,7,July,2026-July,28,2,Wednesday,attrition,48.57,85.44,-36.87,56.85,Critical
2026-07-09,2026,7,July,2026-July,28,3,Thursday,baseline,57.14,79.95,-22.81,71.47,Critical
2026-07-09,2026,7,July,2026-July,28,3,Thursday,hiring,65.71,79.95,-14.24,82.19,High Risk
2026-07-09,2026,7,July,2026-July,28,3,Thursday,attrition,48.57,79.95,-31.38,60.75,Critical
2026-07-10,2026,7,July,2026-July,28,4,Friday,baseline,57.14,72.06,-14.92,79.3,High Risk
2026-07-10,2026,7,July,2026-July,28,4,Friday,hiring,65.71,72.06,-6.35,91.19,Moderate Risk
2026-07-10,2026,7,July,2026-July,28,4,Friday,attrition,48.57,72.06,-23.49,67.4,Critical
2026-07-11,2026,7,July,2026-July,28,5,Saturday,baseline,57.14,54.4,2.74,105.04,Surplus
2026-07-11,2026,7,July,2026-July,28,5,Saturday,hiring,65.71,54.4,11.31,120.79,Surplus
2026-07-11,2026,7,July,2026-July,28,5,Saturday,attrition,48.57,54.4,-5.83,89.28,Moderate Risk
2026-07-12,2026,7,July,2026-July,28,6,Sunday,baseline,57.14,36.77,20.37,155.4,Surplus
2026-07-12,2026,7,July,2026-July,28,6,Sunday,hiring,65.71,36.77,28.94,178.71,Surplus
2026-07-12,2026,7,July,2026-July,28,6,Sunday,attrition,48.57,36.77,11.8,132.09,Surplus
2026-07-13,2026,7,July,2026-July,29,0,Monday,baseline,61.71,98.87,-37.16,62.42,Critical
2026-07-13,2026,7,July,2026-July,29,0,Monday,hiring,70.97,98.87,-27.9,71.78,Critical
2026-07-13,2026,7,July,2026-July,29,0,Monday,attrition,52.45,98.87,-46.42,53.05,Critical
2026-07-14,2026,7,July,2026-July,29,1,Tuesday,baseline,61.71,93.69,-31.98,65.87,Critical
2026-07-14,2026,7,July,2026-July,29,1,Tuesday,hiring,70.97,93.69,-22.72,75.75,High Risk
2026-07-14,2026,7,July,2026-July,29,1,Tuesday,attrition,52.45,93.69,-41.24,55.98,Critical
2026-07-15,2026,7,July,2026-July,29,2,Wednesday,baseline,61.71,85.49,-23.78,72.18,Critical
2026-07-15,2026,7,July,2026-July,29,2,Wednesday,hiring,70.97,85.49,-14.52,83.02,High Risk
2026-07-15,2026,7,July,2026-July,29,2,Wednesday,attrition,52.45,85.49,-33.04,61.35,Critical
2026-07-16,2026,7,July,2026-July,29,3,Thursday,baseline,61.71,79.99,-18.28,77.15,High Risk
2026-07-16,2026,7,July,2026-July,29,3,Thursday,hiring,70.97,79.99,-9.02,88.72,Moderate Risk
2026-07-16,2026,7,July,2026-July,29,3,Thursday,attrition,52.45,79.99,-27.54,65.57,Critical
2026-07-17,2026,7,July,2026-July,29,4,Friday,baseline,61.71,72.12,-10.41,85.57,Moderate Risk
2026-07-17,2026,7,July,2026-July,29,4,Friday,hiring,70.97,72.12,-1.15,98.41,Low Risk
2026-07-17,2026,7,July,2026-July,29,4,Friday,attrition,52.45,72.12,-19.67,72.73,Critical
2026-07-18,2026,7,July,2026-July,29,5,Saturday,baseline,61.71,54.46,7.25,113.31,Surplus
2026-07-18,2026,7,July,2026-July,29,5,Saturday,hiring,70.97,54.46,16.51,130.32,Surplus
2026-07-18,2026,7,July,2026-July,29,5,Saturday,attrition,52.45,54.46,-2.01,96.31,Low Risk
2026-07-19,2026,7,July,2026-July,29,6,Sunday,baseline,61.71,36.83,24.88,167.55,Surplus
2026-07-19,2026,7,July,2026-July,29,6,Sunday,hiring,70.97,36.83,34.14,192.7,Surplus
2026-07-19,2026,7,July,2026-July,29,6,Sunday,attrition,52.45,36.83,15.62,142.41,Surplus
2026-07-20,2026,7,July,2026-July,30,0,Monday,baseline,63.43,98.93,-35.5,64.12,Critical
2026-07-20,2026,7,July,2026-July,30,0,Monday,hiring,72.94,98.93,-25.99,73.73,Critical
2026-07-20,2026,7,July,2026-July,30,0,Monday,attrition,53.92,98.93,-45.01,54.5,Critical
2026-07-21,2026,7,July,2026-July,30,1,Tuesday,baseline,63.43,93.75,-30.32,67.66,Critical
2026-07-21,2026,7,July,2026-July,30,1,Tuesday,hiring,72.94,93.75,-20.81,77.8,High Risk
2026-07-21,2026,7,July,2026-July,30,1,Tuesday,attrition,53.92,93.75,-39.83,57.51,Critical
2026-07-22,2026,7,July,2026-July,30,2,Wednesday,baseline,63.43,85.54,-22.11,74.15,Critical
2026-07-22,2026,7,July,2026-July,30,2,Wednesday,hiring,72.94,85.54,-12.6,85.27,Moderate Risk
2026-07-22,2026,7,July,2026-July,30,2,Wednesday,attrition,53.92,85.54,-31.62,63.03,Critical
2026-07-23,2026,7,July,2026-July,30,3,Thursday,baseline,63.43,80.05,-16.62,79.24,High Risk
2026-07-23,2026,7,July,2026-July,30,3,Thursday,hiring,72.94,80.05,-7.11,91.12,Moderate Risk
2026-07-23,2026,7,July,2026-July,30,3,Thursday,attrition,53.92,80.05,-26.13,67.36,Critical
2026-07-24,2026,7,July,2026-July,30,4,Friday,baseline,63.43,72.16,-8.73,87.9,Moderate Risk
2026-07-24,2026,7,July,2026-July,30,4,Friday,hiring,72.94,72.16,0.78,101.08,Low Risk
2026-07-24,2026,7,July,2026-July,30,4,Friday,attrition,53.92,72.16,-18.24,74.72,Critical
2026-07-25,2026,7,July,2026-July,30,5,Saturday,baseline,63.43,54.52,8.91,116.34,Surplus
2026-07-25,2026,7,July,2026-July,30,5,Saturday,hiring,72.94,54.52,18.42,133.79,Surplus
2026-07-25,2026,7,July,2026-July,30,5,Saturday,attrition,53.92,54.52,-0.6,98.9,Low Risk
2026-07-26,2026,7,July,2026-July,30,6,Sunday,baseline,63.43,36.87,26.56,172.04,Surplus
2026-07-26,2026,7,July,2026-July,30,6,Sunday,hiring,72.94,36.87,36.07,197.83,Surplus
2026-07-26,2026,7,July,2026-July,30,6,Sunday,attrition,53.92,36.87,17.05,146.24,Surplus
2026-07-27,2026,7,July,2026-July,31,0,Monday,baseline,63.29,98.97,-35.68,63.95,Critical
2026-07-27,2026,7,July,2026-July,31,0,Monday,hiring,72.78,98.97,-26.19,73.54,Critical
2026-07-27,2026,7,July,2026-July,31,0,Monday,attrition,53.8,98.97,-45.17,54.36,Critical
2026-07-28,2026,7,July,2026-July,31,1,Tuesday,baseline,63.29,93.79,-30.5,67.48,Critical
2026-07-28,2026,7,July,2026-July,31,1,Tuesday,hiring,72.78,93.79,-21.01,77.6,High Risk
2026-07-28,2026,7,July,2026-July,31,1,Tuesday,attrition,53.8,93.79,-39.99,57.36,Critical
2026-07-29,2026,7,July,2026-July,31,2,Wednesday,baseline,63.29,85.6,-22.31,73.94,Critical
2026-07-29,2026,7,July,2026-July,31,2,Wednesday,hiring,72.78,85.6,-12.82,85.02,Moderate Risk
2026-07-29,2026,7,July,2026-July,31,2,Wednesday,attrition,53.8,85.6,-31.8,62.85,Critical
2026-07-30,2026,7,July,2026-July,31,3,Thursday,baseline,63.29,80.09,-16.8,79.02,High Risk
2026-07-30,2026,7,July,2026-July,31,3,Thursday,hiring,72.78,80.09,-7.31,90.87,Moderate Risk
2026-07-30,2026,7,July,2026-July,31,3,Thursday,attrition,53.8,80.09,-26.29,67.17,Critical
2026-07-31,2026,7,July,2026-July,31,4,Friday,baseline,63.29,72.22,-8.93,87.64,Moderate Risk
2026-07-31,2026,7,July,2026-July,31,4,Friday,hiring,72.78,72.22,0.56,100.78,Low Risk
2026-07-31,2026,7,July,2026-July,31,4,Friday,attrition,53.8,72.22,-18.42,74.49,Critical
2026-08-01,2026,8,August,2026-August,31,5,Saturday,baseline,63.29,53.35,9.94,118.63,Surplus
2026-08-01,2026,8,August,2026-August,31,5,Saturday,hiring,72.78,53.35,19.43,136.42,Surplus
2026-08-01,2026,8,August,2026-August,31,5,Saturday,attrition,53.8,53.35,0.45,100.84,Low Risk
2026-08-02,2026,8,August,2026-August,31,6,Sunday,baseline,63.29,35.8,27.49,176.79,Surplus
2026-08-02,2026,8,August,2026-August,31,6,Sunday,hiring,72.78,35.8,36.98,203.3,Surplus
2026-08-02,2026,8,August,2026-August,31,6,Sunday,attrition,53.8,35.8,18.0,150.28,Surplus
2026-08-03,2026,8,August,2026-August,32,0,Monday,baseline,61.71,97.63,-35.92,63.21,Critical
2026-08-03,2026,8,August,2026-August,32,0,Monday,hiring,70.97,97.63,-26.66,72.69,Critical
2026-08-03,2026,8,August,2026-August,32,0,Monday,attrition,52.45,97.63,-45.18,53.72,Critical
2026-08-04,2026,8,August,2026-August,32,1,Tuesday,baseline,61.71,92.48,-30.77,66.73,Critical
2026-08-04,2026,8,August,2026-August,32,1,Tuesday,hiring,70.97,92.48,-21.51,76.74,High Risk
2026-08-04,2026,8,August,2026-August,32,1,Tuesday,attrition,52.45,92.48,-40.03,56.71,Critical
2026-08-05,2026,8,August,2026-August,32,2,Wednesday,baseline,61.71,84.31,-22.6,73.19,Critical
2026-08-05,2026,8,August,2026-August,32,2,Wednesday,hiring,70.97,84.31,-13.34,84.18,High Risk
2026-08-05,2026,8,August,2026-August,32,2,Wednesday,attrition,52.45,84.31,-31.86,62.21,Critical
2026-08-06,2026,8,August,2026-August,32,3,Thursday,baseline,61.71,78.83,-17.12,78.28,High Risk
2026-08-06,2026,8,August,2026-August,32,3,Thursday,hiring,70.97,78.83,-7.86,90.03,Moderate Risk
2026-08-06,2026,8,August,2026-August,32,3,Thursday,attrition,52.45,78.83,-26.38,66.54,Critical
2026-08-07,2026,8,August,2026-August,32,4,Friday,baseline,61.71,70.98,-9.27,86.94,Moderate Risk
2026-08-07,2026,8,August,2026-August,32,4,Friday,hiring,70.97,70.98,-0.01,99.99,Low Risk
2026-08-07,2026,8,August,2026-August,32,4,Friday,attrition,52.45,70.98,-18.53,73.89,Critical
2026-08-08,2026,8,August,2026-August,32,5,Saturday,baseline,61.71,53.4,8.31,115.56,Surplus
2026-08-08,2026,8,August,2026-August,32,5,Saturday,hiring,70.97,53.4,17.57,132.9,Surplus
2026-08-08,2026,8,August,2026-August,32,5,Saturday,attrition,52.45,53.4,-0.95,98.22,Low Risk
2026-08-09,2026,8,August,2026-August,32,6,Sunday,baseline,61.71,35.84,25.87,172.18,Surplus
2026-08-09,2026,8,August,2026-August,32,6,Sunday,hiring,70.97,35.84,35.13,198.02,Surplus
2026-08-09,2026,8,August,2026-August,32,6,Sunday,attrition,52.45,35.84,16.61,146.34,Surplus
2026-08-10,2026,8,August,2026-August,33,0,Monday,baseline,56.86,97.69,-40.83,58.2,Critical
2026-08-10,2026,8,August,2026-August,33,0,Monday,hiring,65.39,97.69,-32.3,66.94,Critical
2026-08-10,2026,8,August,2026-August,33,0,Monday,attrition,48.33,97.69,-49.36,49.47,Critical
2026-08-11,2026,8,August,2026-August,33,1,Tuesday,baseline,56.86,92.53,-35.67,61.45,Critical
2026-08-11,2026,8,August,2026-August,33,1,Tuesday,hiring,65.39,92.53,-27.14,70.67,Critical
2026-08-11,2026,8,August,2026-August,33,1,Tuesday,attrition,48.33,92.53,-44.2,52.23,Critical
2026-08-12,2026,8,August,2026-August,33,2,Wednesday,baseline,56.86,84.37,-27.51,67.39,Critical
2026-08-12,2026,8,August,2026-August,33,2,Wednesday,hiring,65.39,84.37,-18.98,77.5,High Risk
2026-08-12,2026,8,August,2026-August,33,2,Wednesday,attrition,48.33,84.37,-36.04,57.28,Critical
2026-08-13,2026,8,August,2026-August,33,3,Thursday,baseline,56.86,78.89,-22.03,72.08,Critical
2026-08-13,2026,8,August,2026-August,33,3,Thursday,hiring,65.39,78.89,-13.5,82.89,High Risk
2026-08-13,2026,8,August,2026-August,33,3,Thursday,attrition,48.33,78.89,-30.56,61.26,Critical
2026-08-14,2026,8,August,2026-August,33,4,Friday,baseline,56.86,71.04,-14.18,80.04,High Risk
2026-08-14,2026,8,August,2026-August,33,4,Friday,hiring,65.39,71.04,-5.65,92.05,Moderate Risk
2026-08-14,2026,8,August,2026-August,33,4,Friday,attrition,48.33,71.04,-22.71,68.03,Critical
2026-08-15,2026,8,August,2026-August,33,5,Saturday,baseline,56.86,53.46,3.4,106.36,Surplus
2026-08-15,2026,8,August,2026-August,33,5,Saturday,hiring,65.39,53.46,11.93,122.32,Surplus
2026-08-15,2026,8,August,2026-August,33,5,Saturday,attrition,48.33,53.46,-5.13,90.4,Moderate Risk
2026-08-16,2026,8,August,2026-August,33,6,Sunday,baseline,56.86,35.9,20.96,158.38,Surplus
2026-08-16,2026,8,August,2026-August,33,6,Sunday,hiring,65.39,35.9,29.49,182.14,Surplus
2026-08-16,2026,8,August,2026-August,33,6,Sunday,attrition,48.33,35.9,12.43,134.62,Surplus
2026-08-17,2026,8,August,2026-August,34,0,Monday,baseline,62.0,97.73,-35.73,63.44,Critical
2026-08-17,2026,8,August,2026-August,34,0,Monday,hiring,71.3,97.73,-26.43,72.96,Critical
2026-08-17,2026,8,August,2026-August,34,0,Monday,attrition,52.7,97.73,-45.03,53.92,Critical
2026-08-18,2026,8,August,2026-August,34,1,Tuesday,baseline,62.0,92.58,-30.58,66.97,Critical
2026-08-18,2026,8,August,2026-August,34,1,Tuesday,hiring,71.3,92.58,-21.28,77.01,High Risk
2026-08-18,2026,8,August,2026-August,34,1,Tuesday,attrition,52.7,92.58,-39.88,56.92,Critical
2026-08-19,2026,8,August,2026-August,34,2,Wednesday,baseline,62.0,84.42,-22.42,73.44,Critical
2026-08-19,2026,8,August,2026-August,34,2,Wednesday,hiring,71.3,84.42,-13.12,84.46,High Risk
2026-08-19,2026,8,August,2026-August,34,2,Wednesday,attrition,52.7,84.42,-31.72,62.43,Critical
2026-08-20,2026,8,August,2026-August,34,3,Thursday,baseline,62.0,78.94,-16.94,78.54,High Risk
2026-08-20,2026,8,August,2026-August,34,3,Thursday,hiring,71.3,78.94,-7.64,90.32,Moderate Risk
2026-08-20,2026,8,August,2026-August,34,3,Thursday,attrition,52.7,78.94,-26.24,66.76,Critical
2026-08-21,2026,8,August,2026-August,34,4,Friday,baseline,62.0,71.09,-9.09,87.21,Moderate Risk
2026-08-21,2026,8,August,2026-August,34,4,Friday,hiring,71.3,71.09,0.21,100.3,Low Risk
2026-08-21,2026,8,August,2026-August,34,4,Friday,attrition,52.7,71.09,-18.39,74.13,Critical
2026-08-22,2026,8,August,2026-August,34,5,Saturday,baseline,62.0,53.51,8.49,115.87,Surplus
2026-08-22,2026,8,August,2026-August,34,5,Saturday,hiring,71.3,53.51,17.79,133.25,Surplus
2026-08-22,2026,8,August,2026-August,34,5,Saturday,attrition,52.7,53.51,-0.81,98.49,Low Risk
2026-08-23,2026,8,August,2026-August,34,6,Sunday,baseline,62.0,35.95,26.05,172.46,Surplus
2026-08-23,2026,8,August,2026-August,34,6,Sunday,hiring,71.3,35.95,35.35,198.33,Surplus
2026-08-23,2026,8,August,2026-August,34,6,Sunday,attrition,52.7,35.95,16.75,146.59,Surplus
2026-08-24,2026,8,August,2026-August,35,0,Monday,baseline,58.0,97.79,-39.79,59.31,Critical
2026-08-24,2026,8,August,2026-August,35,0,Monday,hiring,66.7,97.79,-31.09,68.21,Critical
2026-08-24,2026,8,August,2026-August,35,0,Monday,attrition,49.3,97.79,-48.49,50.41,Critical
2026-08-25,2026,8,August,2026-August,35,1,Tuesday,baseline,58.0,92.64,-34.64,62.61,Critical
2026-08-25,2026,8,August,2026-August,35,1,Tuesday,hiring,66.7,92.64,-25.94,72.0,Critical
2026-08-25,2026,8,August,2026-August,35,1,Tuesday,attrition,49.3,92.64,-43.34,53.22,Critical
2026-08-26,2026,8,August,2026-August,35,2,Wednesday,baseline,58.0,84.47,-26.47,68.66,Critical
2026-08-26,2026,8,August,2026-August,35,2,Wednesday,hiring,66.7,84.47,-17.77,78.96,High Risk
2026-08-26,2026,8,August,2026-August,35,2,Wednesday,attrition,49.3,84.47,-35.17,58.36,Critical
2026-08-27,2026,8,August,2026-August,35,3,Thursday,baseline,58.0,78.99,-20.99,73.43,Critical
2026-08-27,2026,8,August,2026-August,35,3,Thursday,hiring,66.7,78.99,-12.29,84.44,High Risk
2026-08-27,2026,8,August,2026-August,35,3,Thursday,attrition,49.3,78.99,-29.69,62.41,Critical
2026-08-28,2026,8,August,2026-August,35,4,Friday,baseline,58.0,71.14,-13.14,81.53,High Risk
2026-08-28,2026,8,August,2026-August,35,4,Friday,hiring,66.7,71.14,-4.44,93.76,Moderate Risk
2026-08-28,2026,8,August,2026-August,35,4,Friday,attrition,49.3,71.14,-21.84,69.3,Critical
2026-08-29,2026,8,August,2026-August,35,5,Saturday,baseline,58.0,53.56,4.44,108.29,Surplus
2026-08-29,2026,8,August,2026-August,35,5,Saturday,hiring,66.7,53.56,13.14,124.53,Surplus
2026-08-29,2026,8,August,2026-August,35,5,Saturday,attrition,49.3,53.56,-4.26,92.05,Moderate Risk
2026-08-30,2026,8,August,2026-August,35,6,Sunday,baseline,58.0,36.0,22.0,161.11,Surplus
2026-08-30,2026,8,August,2026-August,35,6,Sunday,hiring,66.7,36.0,30.7,185.28,Surplus
2026-08-30,2026,8,August,2026-August,35,6,Sunday,attrition,49.3,36.0,13.3,136.94,Surplus
2026-08-31,2026,8,August,2026-August,36,0,Monday,baseline,70.86,97.85,-26.99,72.42,Critical
2026-08-31,2026,8,August,2026-August,36,0,Monday,hiring,81.49,97.85,-16.36,83.28,High Risk
2026-08-31,2026,8,August,2026-August,36,0,Monday,attrition,60.23,97.85,-37.62,61.55,Critical
2026-09-01,2026,9,September,2026-September,36,1,Tuesday,baseline,70.86,105.12,-34.26,67.41,Critical
2026-09-01,2026,9,September,2026-September,36,1,Tuesday,hiring,81.49,105.12,-23.63,77.52,High Risk
2026-09-01,2026,9,September,2026-September,36,1,Tuesday,attrition,60.23,105.12,-44.89,57.3,Critical
2026-09-02,2026,9,September,2026-September,36,2,Wednesday,baseline,70.86,97.0,-26.14,73.05,Critical
2026-09-02,2026,9,September,2026-September,36,2,Wednesday,hiring,81.49,97.0,-15.51,84.01,High Risk
2026-09-02,2026,9,September,2026-September,36,2,Wednesday,attrition,60.23,97.0,-36.77,62.09,Critical
2026-09-03,2026,9,September,2026-September,36,3,Thursday,baseline,70.86,91.55,-20.69,77.4,High Risk
2026-09-03,2026,9,September,2026-September,36,3,Thursday,hiring,81.49,91.55,-10.06,89.01,Moderate Risk
2026-09-03,2026,9,September,2026-September,36,3,Thursday,attrition,60.23,91.55,-31.32,65.79,Critical
2026-09-04,2026,9,September,2026-September,36,4,Friday,baseline,70.86,83.75,-12.89,84.61,High Risk
2026-09-04,2026,9,September,2026-September,36,4,Friday,hiring,81.49,83.75,-2.26,97.3,Low Risk
2026-09-04,2026,9,September,2026-September,36,4,Friday,attrition,60.23,83.75,-23.52,71.92,Critical
2026-09-05,2026,9,September,2026-September,36,5,Saturday,baseline,70.86,66.29,4.57,106.89,Surplus
2026-09-05,2026,9,September,2026-September,36,5,Saturday,hiring,81.49,66.29,15.2,122.93,Surplus
2026-09-05,2026,9,September,2026-September,36,5,Saturday,attrition,60.23,66.29,-6.06,90.86,Moderate Risk
2026-09-06,2026,9,September,2026-September,36,6,Sunday,baseline,70.86,48.84,22.02,145.09,Surplus
2026-09-06,2026,9,September,2026-September,36,6,Sunday,hiring,81.49,48.84,32.65,166.85,Surplus
2026-09-06,2026,9,September,2026-September,36,6,Sunday,attrition,60.23,48.84,11.39,123.32,Surplus
2026-09-07,2026,9,September,2026-September,37,0,Monday,baseline,73.14,110.29,-37.15,66.32,Critical
2026-09-07,2026,9,September,2026-September,37,0,Monday,hiring,84.11,110.29,-26.18,76.26,High Risk
2026-09-07,2026,9,September,2026-September,37,0,Monday,attrition,62.17,110.29,-48.12,56.37,Critical
2026-09-08,2026,9,September,2026-September,37,1,Tuesday,baseline,73.14,105.16,-32.02,69.55,Critical
2026-09-08,2026,9,September,2026-September,37,1,Tuesday,hiring,84.11,105.16,-21.05,79.98,High Risk
2026-09-08,2026,9,September,2026-September,37,1,Tuesday,attrition,62.17,105.16,-42.99,59.12,Critical
2026-09-09,2026,9,September,2026-September,37,2,Wednesday,baseline,73.14,97.06,-23.92,75.36,High Risk
2026-09-09,2026,9,September,2026-September,37,2,Wednesday,hiring,84.11,97.06,-12.95,86.66,Moderate Risk
2026-09-09,2026,9,September,2026-September,37,2,Wednesday,attrition,62.17,97.06,-34.89,64.05,Critical
2026-09-10,2026,9,September,2026-September,37,3,Thursday,baseline,73.14,91.61,-18.47,79.84,High Risk
2026-09-10,2026,9,September,2026-September,37,3,Thursday,hiring,84.11,91.61,-7.5,91.81,Moderate Risk
2026-09-10,2026,9,September,2026-September,37,3,Thursday,attrition,62.17,91.61,-29.44,67.86,Critical
2026-09-11,2026,9,September,2026-September,37,4,Friday,baseline,73.14,83.81,-10.67,87.27,Moderate Risk
2026-09-11,2026,9,September,2026-September,37,4,Friday,hiring,84.11,83.81,0.3,100.36,Low Risk
2026-09-11,2026,9,September,2026-September,37,4,Friday,attrition,62.17,83.81,-21.64,74.18,Critical
2026-09-12,2026,9,September,2026-September,37,5,Saturday,baseline,73.14,66.33,6.81,110.27,Surplus
2026-09-12,2026,9,September,2026-September,37,5,Saturday,hiring,84.11,66.33,17.78,126.81,Surplus
2026-09-12,2026,9,September,2026-September,37,5,Saturday,attrition,62.17,66.33,-4.16,93.73,Moderate Risk
2026-09-13,2026,9,September,2026-September,37,6,Sunday,baseline,73.14,48.9,24.24,149.57,Surplus
2026-09-13,2026,9,September,2026-September,37,6,Sunday,hiring,84.11,48.9,35.21,172.0,Surplus
2026-09-13,2026,9,September,2026-September,37,6,Sunday,attrition,62.17,48.9,13.27,127.14,Surplus
2026-09-14,2026,9,September,2026-September,38,0,Monday,baseline,73.29,110.33,-37.04,66.43,Critical
2026-09-14,2026,9,September,2026-September,38,0,Monday,hiring,84.28,110.33,-26.05,76.39,High Risk
2026-09-14,2026,9,September,2026-September,38,0,Monday,attrition,62.3,110.33,-48.03,56.47,Critical
2026-09-15,2026,9,September,2026-September,38,1,Tuesday,baseline,73.29,105.22,-31.93,69.65,Critical
2026-09-15,2026,9,September,2026-September,38,1,Tuesday,hiring,84.28,105.22,-20.94,80.1,High Risk
2026-09-15,2026,9,September,2026-September,38,1,Tuesday,attrition,62.3,105.22,-42.92,59.21,Critical
